,COST,JNJ,MSFT,PG,V
2019-10-28,612.16,406.87,412.9,307.26,509.54
2019-10-29,616.53,410.28,418.45,305.09,497.76
2019-10-30,612.3,406.85,416.26,309.06,472.45
2019-10-31,597.02,417.3,409.13,314.31,470.87
2019-11-01,597.55,414.04,403.47,309.2,474.52
2019-11-02,598.4487130630948,411.2891130978495,397.50603958673884,305.19182230324515,470.34742063393446
2019-11-03,597.9095003021938,412.1247742588104,392.49896359977134,304.74512401012504,459.27199611304684
2019-11-04,605.75,414.83,398.83,308.96,455.79
2019-11-05,619.25,417.81,412.25,317.16,462.68
2019-11-06,614.58,415.31,401.27,322.43,476.56
2019-11-07,603.26,417.91,389.26,317.96,471.17
2019-11-08,598.83,422.87,395.22,326.25,477.96
2019-11-09,597.9728454693569,425.4328498443817,400.90267481351043,332.26621163675964,483.76400244956653
2019-11-10,599.5891756266404,425.43288614329896,402.56915944041464,333.02876573644573,485.2508670346858
2019-11-11,602.42,425.94,399.06,330.28,482.32
2019-11-12,604.58,425.42,395.49,324.73,477.47
2019-11-13,599.13,416.14,414.32,323.93,482.87
2019-11-14,603.26,419.29,412.65,348.13,484.25
2019-11-15,617.84,416.96,424.73,345.94,483.75
2019-11-16,623.0020298326983,415.0349055496454,428.3049927658848,341.703298373571,485.3949955474684
2019-11-17,617.5501824559973,414.6638892046277,420.4748089406096,341.3267345942775,489.5152166691942
2019-11-18,614.36,412.84,414.21,345.54,494.82
2019-11-19,614.96,409.97,411.15,349.86,497.61
2019-11-20,614.87,411.17,407.98,332.79,485.0
2019-11-21,609.84,414.57,404.55,323.66,489.69
2019-11-22,605.26,415.72,407.98,313.56,459.61
2019-11-23,602.3586949613399,417.53905832349494,411.0628343909156,312.14611127874946,452.0111895426949
2019-11-24,601.5877121967211,420.30874759391935,412.0472068082325,319.5009871163303,471.94701046554746
2019-11-25,605.45,422.01,409.09,323.61,480.55
2019-11-26,612.12,422.53,405.59,323.42,475.98
2019-11-27,610.57,422.24,417.03,324.59,478.08
2019-11-28,612.75,417.24,412.11,326.84,456.67
2019-11-29,617.72,416.14,414.19,325.0,472.4
2019-11-30,618.5265354313183,416.8612320317967,411.01881485905335,323.58520930965864,479.15236204928993
2019-12-01,615.5325090015602,418.1283630590054,402.4601841738187,323.51262249982113,471.54761902811384
2019-12-02,617.49,416.07,405.46,324.76,476.51
2019-12-03,623.3,410.63,417.76,325.78,492.24
2019-12-04,620.11,406.94,413.31,320.75,487.32
2019-12-05,617.44,412.05,411.09,327.1,487.88
2019-12-06,604.05,410.23,402.07,336.81,472.25
2019-12-07,598.4795621119156,406.776727954927,396.71729031612915,339.277280806921,461.7618476775152
2019-12-08,602.4371559154672,404.3088566958,396.57883341327096,334.40463058692467,459.8739568200473
2019-12-09,604.75,410.12,397.86,330.55,460.6
2019-12-10,605.22,421.41,400.63,329.72,461.12
2019-12-11,611.9,417.86,407.29,336.93,455.08
2019-12-12,614.3,416.89,407.98,353.56,462.23
2019-12-13,608.87,415.41,404.34,343.64,455.18
2019-12-14,605.7015442959855,414.8720687639927,406.88834651533625,336.5921585903387,448.7951682658402
2019-12-15,605.8133092870052,415.289330929393,415.0381042217254,336.7636704738122,447.03654668984876
2019-12-16,604.66,414.07,415.04,333.58,452.9
2019-12-17,603.95,412.2,407.49,326.86,468.3
2019-12-18,614.03,416.98,407.45,324.06,493.04
2019-12-19,613.21,421.47,404.26,316.97,483.3
2019-12-20,613.0,418.98,397.55,316.54,472.68
2019-12-21,620.340892802161,415.7371349827189,397.5753634934627,316.77472577524924,473.75802759131744
2019-12-22,633.0180156081419,413.5883209595301,404.3584958984766,317.0541448700072,485.5207434800034
2019-12-23,633.34,416.27,407.81,322.05,496.2
2019-12-24,621.67,421.84,409.67,330.08,504.38
2019-12-25,616.86,416.9,424.32,327.11,509.36
2019-12-26,615.46,412.21,422.09,319.39,493.86
2019-12-27,612.04,415.21,418.25,328.13,487.26
2019-12-28,602.9451753110457,410.36342618377375,408.3069457911185,324.90232347411614,479.01654715981937
2019-12-29,592.0395248122485,400.0985984447569,396.1547408730173,311.02425227798744,472.39166098663947
2019-12-30,605.51,415.9,413.45,327.15,503.52
2019-12-31,608.44,423.72,400.48,317.2,501.53
2020-01-01,437.44,258.09,91.55,22.83,149.04
2020-01-02,443.0,261.42,92.75,23.07,147.99
2020-01-03,441.99,268.18,94.01,22.91,145.96
2020-01-04,442.23626604595927,267.0540881743708,91.74653730291375,18.927263198637714,141.6458223634752
2020-01-05,450.1643279778231,263.4472127036691,96.20603027945592,21.216520930341606,146.6742645670896
2020-01-06,452.49,261.0,98.1,22.93,147.05
2020-01-07,449.24,259.48,96.75,23.09,141.52
2020-01-08,454.44,255.31,98.0,22.83,137.35
2020-01-09,469.43,256.34,103.98,23.03,138.3
2020-01-10,470.93,261.9,102.06,22.79,134.1
2020-01-11,469.3467057813153,261.3025344562681,100.08576144856289,22.625126697409485,130.18388429505916
2020-01-12,467.82059438350234,255.16058015972834,99.75815585495603,22.630870265473195,128.57516278178556
2020-01-13,470.4,257.78,100.94,22.67,133.93
2020-01-14,478.39,268.15,102.98,22.74,143.3
2020-01-15,490.41,270.37,102.56,22.91,138.25
2020-01-16,482.88,282.54,102.56,22.87,138.16
2020-01-17,487.94,280.65,106.93,22.57,143.41
2020-01-18,492.59664646308033,280.2008487935165,108.86949203473577,22.459320906594094,145.5461830199079
2020-01-19,493.3644700844562,283.4259831725575,107.61388223539517,22.57526471619586,144.2199853113856
2020-01-20,489.09,282.9,106.17,22.68,145.43
2020-01-21,479.96,277.62,105.17,22.62,149.09
2020-01-22,470.57,271.12,105.01,22.02,149.14
2020-01-23,473.95,273.16,103.97,22.34,147.25
2020-01-24,483.08,268.28,104.27,22.33,144.34
2020-01-25,486.6364798771164,264.039283437058,104.45947866700041,22.2490516908724,142.4882058184109
2020-01-26,484.4489360098886,262.0572177334732,104.19996243511392,22.17929282565349,142.00003970783152
2020-01-27,485.54,261.26,103.4,22.08,142.65
2020-01-28,488.31,261.01,103.2,21.94,143.45
2020-01-29,478.79,259.54,108.18,21.75,140.81
2020-01-30,478.76,260.82,107.0,21.66,144.2
2020-01-31,475.99,258.07,106.66,21.91,143.23
2020-02-01,475.13170966882547,256.49799451569646,106.31919210541332,22.00919361393716,141.8900659306961
2020-02-02,476.57828099912194,256.87508678217347,105.72718704716397,21.91777909417905,141.3254244613559
2020-02-03,475.01,257.14,105.85,21.94,142.16
2020-02-04,469.77,255.97,106.89,22.08,143.82
2020-02-05,463.6,249.54,108.62,22.1,142.47
2020-02-06,464.2,248.5,108.31,22.13,140.58
2020-02-07,467.87,250.52,106.35,21.86,146.72
2020-02-08,469.04515935004156,252.8068711664921,105.09906561033718,21.737174818316838,149.3137680138511
2020-02-09,468.0847209178237,254.91691402528932,105.0687214890052,21.814544125851604,147.02362752392958
2020-02-10,472.0,256.31,107.05,21.89,145.16
2020-02-11,479.58,257.01,110.24,21.96,144.85
2020-02-12,478.97,256.99,109.73,22.15,146.83
2020-02-13,480.39,254.27,109.07,22.14,147.26
2020-02-14,476.37,259.1,110.3,21.85,146.88
2020-02-15,475.3108673733984,261.37154803821363,111.43652245075653,21.75390706291474,146.95929698887466
2020-02-16,477.7649974242531,259.6018156479845,112.05634005061209,21.873745908203055,147.92013529527495
2020-02-17,476.71,257.17,111.89,21.85,151.24
2020-02-18,473.67,253.8,111.07,21.75,156.05
2020-02-19,480.41,247.4,110.47,22.14,155.9
2020-02-20,476.47,252.03,109.33,22.12,153.39
2020-02-21,476.03,254.23,108.46,22.34,159.8
2020-02-22,476.5423715459634,252.33804821125597,106.61029997725059,22.415484448002033,161.88221480182773
2020-02-23,477.3048750479362,248.38018761716816,104.21770351784215,22.320492161664003,158.25419616073694
2020-02-24,479.91,253.41,105.36,22.44,156.14
2020-02-25,483.01,265.68,109.6,22.69,155.58
2020-02-26,480.24,266.3,110.54,22.38,151.19
2020-02-27,486.66,267.82,109.58,22.42,150.09
2020-02-28,487.18,273.4,110.74,22.28,146.81
2020-02-29,483.77429712736443,277.3632753607254,111.90863561988492,22.24464793411072,144.5167593627278
2020-03-01,478.2628814042935,277.9613496541617,112.5236107852306,22.346142070005804,143.75119738014146
2020-03-02,476.38,270.63,112.02,22.36,143.29
2020-03-03,479.37,257.96,110.74,22.25,143.67
2020-03-04,486.3,257.34,111.93,22.08,147.79
2020-03-05,483.28,256.07,117.43,22.2,147.52
2020-03-06,479.24,253.43,115.44,22.62,144.56
2020-03-07,480.4101562111939,251.97802394407228,114.20207847380996,22.75971720945661,144.3014937508607
2020-03-08,486.1737528201314,251.8740799238399,114.86686413692324,22.578356202197643,146.64783693118164
2020-03-09,488.41,251.79,113.73,22.42,146.03
2020-03-10,487.32,253.15,110.79,22.43,142.97
2020-03-11,489.72,261.75,109.51,22.93,144.85
2020-03-12,483.74,258.1,109.24,22.9,144.94
2020-03-13,477.07,257.23,110.21,22.89,141.28
2020-03-14,473.43399971380893,257.24646339672563,110.71656830167181,22.878309038740827,139.34698158657355
2020-03-15,472.883958230139,256.9491683235191,110.525175657463,22.83916818885633,139.73666346310696
2020-03-16,473.65,254.36,110.06,22.77,140.28
2020-03-17,475.14,250.12,109.72,22.72,141.48
2020-03-18,475.23,248.71,110.2,22.87,146.4
2020-03-19,474.61,243.94,106.38,22.67,144.52
2020-03-20,487.58,240.29,108.58,22.6,141.99
2020-03-21,495.80883590612586,241.18481840430636,109.36023337696055,22.675442141945844,140.92064479386423
2020-03-22,495.8323047040966,245.7439485537742,108.2905442385452,22.857537709851474,141.12401449083862
2020-03-23,488.23,246.16,112.43,23.0,140.72
2020-03-24,477.33,242.4,120.76,23.11,139.88
2020-03-25,483.43,241.7,121.07,23.3,140.45
2020-03-26,482.66,244.01,118.07,23.26,136.63
2020-03-27,484.08,252.71,118.69,23.53,129.46
2020-03-28,487.0009861753226,258.0245459124852,118.69702110681266,23.62685447046526,128.39306343426742
2020-03-29,489.6306770132183,259.2563615341602,117.59890170228715,23.501249824423493,133.61633909174017
2020-03-30,484.35,262.92,117.82,23.46,136.89
2020-03-31,473.18,269.74,118.64,23.59,137.29
2020-04-01,474.23,276.15,115.22,23.95,137.24
2020-04-02,479.06,275.61,116.47,23.79,135.33
2020-04-03,476.58,278.75,116.41,23.8,130.93
2020-04-04,477.0833424835839,280.2030242080328,117.05676266571655,23.83717288739256,129.8686633576008
2020-04-05,480.97203473830416,278.8123410195503,118.52761311216963,23.839858605590116,132.59316861603477
2020-04-06,478.45,275.22,118.1,23.73,135.73
2020-04-07,471.09,269.88,116.23,23.54,138.91
2020-04-08,474.37,266.05,117.58,23.44,142.35
2020-04-09,471.71,266.39,118.24,23.09,142.74
2020-04-10,474.25,249.18,117.65,23.56,149.81
2020-04-11,475.3653360716537,242.9906208467046,118.63283979559998,23.883435294299552,152.43350498110877
2020-04-12,473.8983048250868,250.4005490967059,121.08139598587263,23.924109879003996,149.3510854108848
2020-04-13,472.27,253.57,121.49,24.06,146.28
2020-04-14,472.35,250.98,120.07,24.27,143.86
2020-04-15,480.41,250.7,121.2,24.13,142.74
2020-04-16,482.83,250.68,122.89,24.01,152.44
2020-04-17,478.57,252.18,122.53,23.84,146.97
2020-04-18,474.3671698776375,251.48686509471233,121.34559912561768,23.728503924642546,141.87443925645505
2020-04-19,471.3195234495757,248.87071121580982,119.74309842755062,23.68733183416842,140.2389481316506
2020-04-20,469.34,250.1,118.52,23.65,139.7
2020-04-21,468.24,255.17,116.76,23.65,140.12
2020-04-22,468.64,259.64,110.95,23.85,142.0
2020-04-23,477.91,266.61,114.3,23.75,140.27
2020-04-24,483.27,257.09,115.41,23.77,139.05
2020-04-25,483.6595243102952,251.47741713513776,114.3815217335536,24.117960871079063,137.95267850025908
2020-04-26,480.6117248294796,252.25154109783745,112.53640195846504,24.667902353721985,137.08931330212832
2020-04-27,481.94,249.82,115.27,24.54,138.41
2020-04-28,487.74,245.79,121.72,23.82,141.6
2020-04-29,488.68,254.27,122.71,23.75,141.36
2020-04-30,476.6,251.36,124.25,23.68,131.3
2020-05-01,479.69,252.25,124.52,23.65,127.21
2020-05-02,483.64519765124663,250.84913124217525,124.73792878036258,23.733821729540445,127.0882181040657
2020-05-03,485.2404889662722,246.95599139079368,124.98333398334628,23.90035977721478,129.5129252106912
2020-05-04,485.03,249.11,123.93,23.92,130.97
2020-05-05,483.58,257.11,122.83,23.83,131.79
2020-05-06,482.24,262.68,127.4,24.04,135.03
2020-05-07,475.05,270.22,123.24,24.33,130.28
2020-05-08,474.8,266.65,123.37,24.47,133.31
2020-05-09,478.64542873691823,262.5918205764728,124.58314214518208,24.54544720429188,137.31864799541813
2020-05-10,484.5188307485184,260.39420916810553,125.7578116262643,24.599360880355157,140.28823890246247
2020-05-11,485.39,260.73,126.23,24.77,140.23
2020-05-12,480.12,262.81,125.4,25.0,138.07
2020-05-13,470.98,261.83,121.38,24.9,140.38
2020-05-14,468.88,260.94,119.62,24.94,141.01
2020-05-15,466.96,263.08,119.14,25.12,132.44
2020-05-16,466.571519636447,267.2652081081243,119.66402814214251,25.16516566413333,130.23510446163857
2020-05-17,468.03818772282494,271.72732746763,121.06201345639627,25.065749967846603,135.44436506841546
2020-05-18,470.38,267.27,122.49,25.03,137.23
2020-05-19,472.03,255.91,123.18,25.11,134.41
2020-05-20,469.85,258.32,121.78,25.35,130.71
2020-05-21,486.7,271.11,128.57,25.43,127.2
2020-05-22,486.78,275.86,126.75,25.45,126.75
2020-05-23,483.90676761139173,277.5689342342798,125.8027809466308,25.576477347455082,126.88143449811707
2020-05-24,481.7185051090106,277.6366739896549,127.40173286756743,25.777758682524816,127.230588729987
2020-05-25,480.79,276.27,128.54,25.72,128.66
2020-05-26,479.15,274.16,128.57,25.48,130.6
2020-05-27,468.33,274.34,127.42,25.67,127.89
2020-05-28,468.27,272.41,128.73,25.43,118.94
2020-05-29,472.59,269.52,127.58,25.2,125.5
2020-05-30,475.2576481982336,264.6422383327034,126.53331828377885,25.146820624045425,129.22165996677546
2020-05-31,475.87599853163147,258.52748329057454,126.18977723616713,25.257569307328,127.60476058706011
2020-06-01,476.5,257.09,126.53,25.39,128.4
2020-06-02,477.1,261.67,127.35,25.5,132.48
2020-06-03,476.59,270.86,127.4,25.61,136.53
2020-06-04,480.07,266.13,126.85,26.31,136.34
2020-06-05,481.36,258.8,128.92,26.34,136.88
2020-06-06,485.8156383790857,256.71209470654327,130.72563463206893,26.327438511287195,137.49154126649748
2020-06-07,492.56367741842644,259.4315177598571,131.69908855071478,26.37693415026534,137.83955414978894
2020-06-08,489.6,258.83,131.96,26.23,137.58
2020-06-09,481.64,253.66,132.38,25.95,136.36
2020-06-10,497.55,246.34,136.24,26.09,134.12
2020-06-11,484.84,247.93,134.25,26.27,138.07
2020-06-12,485.1,259.47,130.15,26.52,135.24
2020-06-13,488.3306122921993,266.0451284636799,128.17496481633566,26.582218564029098,134.70687456138336
2020-06-14,490.47317819213964,266.135862905871,128.51949985661003,26.477958363939425,137.8641979918898
2020-06-15,486.55,265.84,128.95,26.62,141.22
2020-06-16,480.72,264.97,129.79,27.01,143.54
2020-06-17,494.72,258.95,133.56,27.22,141.61
2020-06-18,488.51,259.82,132.33,27.07,139.92
2020-06-19,479.27,255.72,131.94,26.82,143.45
2020-06-20,474.4192920186955,251.97876605975875,131.8531259035626,26.856237835021112,144.80111329893742
2020-06-21,474.0685005994625,250.9513386207547,131.70207679573457,27.16548783878999,143.11769982497142
2020-06-22,475.6,258.8,131.12,27.32,141.61
2020-06-23,477.13,272.86,130.5,27.27,140.29
2020-06-24,473.02,273.68,131.77,27.22,137.06
2020-06-25,478.82,273.26,131.26,27.54,136.59
2020-06-26,488.63,271.67,131.84,27.71,134.04
2020-06-27,493.6462817234384,270.8038520085694,132.37713055804176,27.796351855797166,130.90031607535653
2020-06-28,493.12115205921117,271.02106846950585,132.65953118097013,27.838189616477703,128.17751566776602
2020-06-29,490.09,272.08,133.21,27.9,129.37
2020-06-30,486.69,272.85,133.23,27.92,133.34
2020-07-01,488.16,268.97,130.1,27.6,131.65
2020-07-02,475.49,272.22,135.57,27.61,132.47
2020-07-03,479.89,281.57,133.03,27.62,129.86
2020-07-04,483.1074725995592,285.33398698926237,130.24731307573666,27.60843074748953,127.05073943258316
2020-07-05,481.85253496987286,282.57159028320416,129.35690576393387,27.582768498896563,125.42671461093884
2020-07-06,481.29,279.11,131.87,27.53,128.63
2020-07-07,481.51,274.58,136.77,27.51,134.65
2020-07-08,478.35,262.97,137.6,27.81,132.25
2020-07-09,474.74,257.49,138.87,27.98,140.1
2020-07-10,475.25,269.53,135.76,27.95,133.51
2020-07-11,471.9193036673669,272.4684140219028,132.49742478972027,27.87535621465622,130.93614395849266
2020-07-12,465.85365724410417,264.09223044737877,130.37424716865033,27.809966539714406,135.48790664353464
2020-07-13,472.58,260.11,131.77,27.92,141.84
2020-07-14,488.63,261.8,136.01,28.12,147.79
2020-07-15,484.36,261.32,136.22,27.85,146.28
2020-07-16,490.52,259.7,130.68,27.67,141.6
2020-07-17,493.88,263.01,130.22,27.48,138.63
2020-07-18,492.2723916121593,264.8443900317084,131.41609772320822,27.383879716145298,140.07463095465505
2020-07-19,487.71623357076476,265.06185603992355,132.88591002214798,27.386206074594156,145.1594557550828
2020-07-20,491.14,270.41,131.79,27.37,147.15
2020-07-21,499.42,279.17,128.74,27.27,146.06
2020-07-22,488.4,276.39,129.77,26.9,148.43
2020-07-23,484.66,272.03,132.69,26.73,152.69
2020-07-24,484.01,269.28,134.5,26.73,152.78
2020-07-25,482.86612044573167,269.3304125988111,134.89175432144276,26.69852177103288,150.68020881333214
2020-07-26,481.05176247420576,271.29196881944665,134.1736245586097,26.621335200926247,147.29807272050638
2020-07-27,479.53,268.79,134.08,26.6,145.05
2020-07-28,478.38,264.29,136.18,26.64,144.43
2020-07-29,476.94,274.5,143.99,26.64,145.5
2020-07-30,477.32,277.5,137.95,26.41,145.67
2020-07-31,493.84,276.9,137.24,26.06,145.79
2020-08-01,500.290067150291,275.2793220185679,136.8958216824224,25.833092326941767,145.71762387399235
2020-08-02,494.12310993761497,272.97615769042756,135.73493590085423,25.728946391065445,145.46385296400382
2020-08-03,489.5,270.75,135.77,25.52,145.47
2020-08-04,487.65,268.05,136.67,25.31,146.44
2020-08-05,482.78,260.41,135.05,25.77,149.84
2020-08-06,480.0,251.03,133.69,26.04,145.1
2020-08-07,481.14,269.55,131.91,26.35,144.74
2020-08-08,481.15499655265955,276.17942255422594,130.2202954212926,26.624694904443388,143.39873157340566
2020-08-09,479.70690621095576,266.25893766087114,129.09254159287192,26.791224867809746,140.4172861620408
2020-08-10,480.1,257.91,130.61,26.56,139.9
2020-08-11,481.75,254.06,134.45,25.94,141.38
2020-08-12,478.66,255.44,136.45,25.4,139.02
2020-08-13,475.75,265.08,135.37,25.56,137.58
2020-08-14,479.24,260.45,133.2,25.5,135.42
2020-08-15,480.3839544075993,259.8577669291519,132.6098935263962,25.56620165133834,133.74835411338404
2020-08-16,478.4666890230364,265.60300745736316,133.52313768680065,25.799502588796557,133.03473254918615
2020-08-17,479.12,268.57,133.1,25.91,134.39
2020-08-18,481.66,271.01,132.82,25.88,137.24
2020-08-19,480.06,287.56,140.76,25.92,137.2
2020-08-20,490.43,279.24,139.71,26.16,136.51
2020-08-21,491.52,269.41,141.22,26.29,144.61
2020-08-22,491.7117558877469,265.3015963571142,142.7308659327289,26.430427103890004,148.06295108145497
2020-08-23,492.8607440521348,266.78201022583266,143.19799272984667,26.585618554127997,145.1702276489902
2020-08-24,493.2,270.99,141.59,26.6,141.15
2020-08-25,490.58,276.14,139.03,26.56,138.33
2020-08-26,478.79,274.96,141.61,26.92,143.48
2020-08-27,481.71,270.36,141.0,26.68,146.79
2020-08-28,482.48,266.98,138.63,26.76,149.41
2020-08-29,482.77846620251535,263.3547953739378,137.63379554310407,26.78060840875196,149.0177854415846
2020-08-30,483.75086998474876,259.15196218025494,138.12224788495502,26.668573008295002,146.24318058474154
2020-08-31,486.81,254.58,138.07,26.57,147.79
2020-09-01,492.17,251.06,136.95,26.56,152.88
2020-09-02,497.4,254.76,134.87,26.83,151.66
2020-09-03,492.29,256.65,137.41,26.81,150.33
2020-09-04,494.31,266.63,136.63,26.74,145.32
2020-09-05,495.083220432377,270.0699848485926,136.87787602168615,26.707962630632196,141.96549237693702
2020-09-06,492.84131838194185,265.28288336718686,138.6346687340749,26.723017159349492,141.132873648502
2020-09-07,488.98,259.26,138.74,26.81,141.66
2020-09-08,485.51,253.6,138.03,26.88,143.16
2020-09-09,490.2,249.93,142.95,26.56,144.95
2020-09-10,489.65,244.42,144.28,26.72,148.35
2020-09-11,493.18,244.35,140.36,26.7,146.9
2020-09-12,496.33991144380053,244.01230467724008,138.3371927399911,26.6316092589663,146.02574173165112
2020-09-13,497.84289396857844,243.00474756669018,138.9033480470042,26.582674462485794,146.67337822811217
2020-09-14,496.64,246.2,138.87,26.68,147.75
2020-09-15,493.68,252.15,138.51,26.85,148.96
2020-09-16,494.01,252.39,141.11,26.68,149.23
2020-09-17,490.13,267.07,139.7,26.83,148.24
2020-09-18,488.57,258.59,140.77,26.5,155.79
2020-09-19,484.6651068559271,256.6382228049086,141.4190192440473,26.22641405133364,157.80939024278106
2020-09-20,479.08768444454824,265.1365001788966,141.15990572354102,26.117806680997763,153.18525080819867
2020-09-21,482.08,269.76,141.43,26.11,151.46
2020-09-22,491.07,268.74,142.14,26.14,152.22
2020-09-23,484.86,267.29,141.51,25.95,146.02
2020-09-24,485.52,271.35,140.6,25.82,144.86
2020-09-25,492.56,263.53,140.83,25.78,143.02
2020-09-26,494.10996820416136,259.4505082483471,141.53238564019478,25.799394657836697,142.1534281420337
2020-09-27,489.6779584411051,261.54288211849627,142.3370121024168,25.860029073245727,142.58059385376492
2020-09-28,487.67,265.09,141.92,25.88,143.1
2020-09-29,488.72,269.41,140.66,25.88,143.19
2020-09-30,488.71,274.21,140.82,25.95,141.44
2020-10-01,488.84,274.77,136.43,25.59,140.49
2020-10-02,485.46,274.39,134.39,25.59,139.93
2020-10-03,486.68571747760075,274.2795726314958,134.135122853371,25.710119664202825,139.27995603979736
2020-10-04,492.5284950604096,273.85688096715074,135.08391411746211,25.8411610633496,139.00048519890993
2020-10-05,494.0,269.11,135.74,25.73,142.19
2020-10-06,489.84,259.81,135.43,25.4,148.98
2020-10-07,485.53,249.91,132.72,25.23,155.29
2020-10-08,498.48,248.4,132.75,25.15,153.53
2020-10-09,493.71,257.69,130.77,24.92,159.77
2020-10-10,487.4452684158489,261.1939261758973,129.9795292064067,24.89313238641433,161.31012780410163
2020-10-11,483.1890137918598,256.7860816382657,130.78729202767173,25.060851655334126,156.9579432281121
2020-10-12,478.58,248.96,131.35,24.97,155.68
2020-10-13,475.56,241.66,132.16,24.64,157.07
2020-10-14,485.33,249.34,136.12,24.59,152.06
2020-10-15,492.86,249.39,135.19,24.71,152.26
2020-10-16,493.42,251.57,140.79,25.36,156.09
2020-10-17,492.99484463602107,255.06294286382914,144.3136594920362,25.562043142152085,157.820109625344
2020-10-18,492.5929520263573,258.04659741352265,143.9668999931848,25.269625374481045,157.02778703635212
2020-10-19,491.78,252.91,140.12,25.28,156.4
2020-10-20,490.67,242.82,134.02,25.57,154.48
2020-10-21,490.32,248.92,132.16,25.47,143.37
2020-10-22,489.85,247.38,132.38,26.13,140.76
2020-10-23,486.02,256.7,135.46,26.21,140.61
2020-10-24,484.2000039473228,261.5609222394011,136.91811713167226,26.35103839792356,140.92287627248834
2020-10-25,484.87982535318054,259.65818762742873,136.31563530790118,26.63406471442469,141.71630360970983
2020-10-26,484.93,257.03,135.87,26.61,143.51
2020-10-27,485.04,255.08,135.98,26.34,146.13
2020-10-28,490.58,256.62,136.42,26.52,147.72
2020-10-29,492.09,261.87,135.57,26.61,147.24
2020-10-30,492.1,257.07,136.95,26.74,149.69
2020-10-31,492.4677940739889,253.21172643171346,137.6143010282678,26.854138542351997,152.61975712807282
2020-11-01,493.56953173835257,252.15603210462913,137.3675890706724,26.959620150276844,154.8074793269105
2020-11-02,496.51,251.33,138.74,27.2,152.35
2020-11-03,499.12,251.57,140.87,27.5,145.84
2020-11-04,491.7,257.91,137.23,27.38,143.3
2020-11-05,494.6,257.03,133.76,27.43,146.68
2020-11-06,491.26,252.04,132.18,27.7,142.68
2020-11-07,489.4749271811143,250.4192715359449,129.03412922862483,27.950990917896526,141.66916962329157
2020-11-08,490.96086205451434,252.82401696417452,124.80312423322997,28.125135298884718,144.61606156610006
2020-11-09,494.4,256.47,126.02,28.11,144.29
2020-11-10,497.92,260.48,131.4,27.9,142.01
2020-11-11,493.22,262.12,129.62,27.61,149.96
2020-11-12,489.54,259.23,133.97,27.46,153.34
2020-11-13,493.81,251.68,136.41,27.42,152.62
2020-11-14,495.90266186822834,247.82306058722827,135.83397242027144,27.40248812055632,152.95558966400628
2020-11-15,494.5320145301218,248.09384170293015,133.26493116059888,27.414838066865244,154.59023702819485
2020-11-16,493.31,246.53,134.1,27.58,154.27
2020-11-17,492.89,243.25,137.87,27.83,152.3
2020-11-18,493.33,242.71,136.66,27.7,153.39
2020-11-19,493.8,238.42,132.43,27.58,155.52
2020-11-20,497.17,255.8,133.45,27.91,155.22
2020-11-21,500.4346774052591,261.18426984673545,133.47782995958624,28.03864877862914,155.54941917061547
2020-11-22,503.08579080115237,251.4115879960526,131.81412855979883,27.885282355577438,156.50835788787035
2020-11-23,505.7,246.88,132.05,27.7,154.42
2020-11-24,505.01,249.39,134.76,27.57,149.28
2020-11-25,486.94,249.51,138.04,27.73,144.72
2020-11-26,483.22,248.66,133.82,28.02,142.19
2020-11-27,489.71,256.43,134.21,28.47,145.74
2020-11-28,498.6590765156013,258.041208218505,134.36817178702455,28.624973411754382,146.3193979612971
2020-11-29,508.041606944954,252.23537299273696,133.37818506577818,28.45607702721391,143.3222895942045
2020-11-30,511.92,248.28,133.1,28.27,143.12
2020-12-01,509.03,247.58,133.02,28.09,145.64
2020-12-02,500.55,248.4,129.55,27.83,145.2
2020-12-03,500.9,246.07,129.24,27.87,146.23
2020-12-04,499.83,244.8,129.06,27.85,143.8
2020-12-05,498.0995140451781,245.3557245771612,128.8624775036892,27.872484228279504,142.91437380705216
2020-12-06,496.3402963299711,247.57358621507697,128.78352699416183,27.922576941733332,143.8530078371817
2020-12-07,495.32,250.56,129.04,27.73,142.11
2020-12-08,495.49,254.7,130.12,27.34,138.95
2020-12-09,498.41,260.1,133.54,27.16,144.07
2020-12-10,499.74,252.98,134.08,26.66,144.57
2020-12-11,488.39,254.19,138.35,26.71,136.83
2020-12-12,483.3380044196278,257.954161448484,140.6882014827991,26.835981999650823,132.22830499418615
2020-12-13,486.30046365211575,261.89902928113554,140.10340179431103,26.901765440473255,132.5941660367947
2020-12-14,486.22,261.83,137.81,26.75,136.99
2020-12-15,482.55,257.79,134.26,26.47,143.48
2020-12-16,484.48,254.2,131.48,26.72,142.86
2020-12-17,496.76,252.98,131.95,27.3,144.24
2020-12-18,494.07,260.07,131.03,27.58,158.18
2020-12-19,491.6251424283052,263.51794990728524,130.72681150762986,27.683532657901306,167.41679017048403
2020-12-20,492.69338364699666,261.74219756071477,131.41370004953882,27.66258307644631,169.07537706118208
2020-12-21,496.65,258.57,132.38,27.6,165.22
2020-12-22,502.44,255.33,133.39,27.53,158.53
2020-12-23,503.66,254.73,133.12,27.6,159.83
2020-12-24,499.43,252.11,129.83,27.94,154.47
2020-12-25,509.93,261.83,133.71,28.31,151.7
2020-12-26,511.3352099181953,264.22020834275145,136.1957575962005,28.52740847397955,151.3200418013019
2020-12-27,502.47164411636015,257.4071741245728,136.0198683223603,28.56146581229839,152.39812420931383
2020-12-28,504.38,253.09,136.24,28.37,151.68
