,COST,JNJ,MSFT,PG,V
2020-02-27,486.66,267.82,109.58,22.42,150.09
2020-02-28,487.18,273.4,110.74,22.28,146.81
2020-02-29,483.58,272.47666666666663,111.16666666666666,22.30666666666667,145.63666666666666
2020-03-01,479.98,271.55333333333334,111.59333333333333,22.333333333333332,144.46333333333334
2020-03-02,476.38,270.63,112.02,22.36,143.29
2020-03-03,479.37,257.96,110.74,22.25,143.67
2020-03-04,486.3,257.34,111.93,22.08,147.79
2020-03-05,483.28,256.07,117.43,22.2,147.52
2020-03-06,479.24,253.43,115.44,22.62,144.56
2020-03-07,482.2966666666667,252.88333333333333,114.87,22.553333333333335,145.05
2020-03-08,485.35333333333335,252.33666666666667,114.3,22.486666666666668,145.54
2020-03-09,488.41,251.79,113.73,22.42,146.03
2020-03-10,487.32,253.15,110.79,22.43,142.97
2020-03-11,489.72,261.75,109.51,22.93,144.85
2020-03-12,483.74,258.1,109.24,22.9,144.94
2020-03-13,477.07,257.23,110.21,22.89,141.28
2020-03-14,475.93,256.27333333333337,110.16,22.85,140.94666666666666
2020-03-15,474.78999999999996,255.3166666666667,110.11,22.81,140.61333333333334
2020-03-16,473.65,254.36,110.06,22.77,140.28
2020-03-17,475.14,250.12,109.72,22.72,141.48
2020-03-18,475.23,248.71,110.2,22.87,146.4
2020-03-19,474.61,243.94,106.38,22.67,144.52
2020-03-20,487.58,240.29,108.58,22.6,141.99
2020-03-21,487.7966666666667,242.24666666666667,109.86333333333333,22.733333333333334,141.56666666666666
2020-03-22,488.0133333333333,244.20333333333332,111.14666666666668,22.866666666666667,141.14333333333335
2020-03-23,488.23,246.16,112.43,23.0,140.72
2020-03-24,477.33,242.4,120.76,23.11,139.88
2020-03-25,483.43,241.7,121.07,23.3,140.45
2020-03-26,482.66,244.01,118.07,23.26,136.63
2020-03-27,484.08,252.71,118.69,23.53,129.46
2020-03-28,484.17,256.11333333333334,118.39999999999999,23.506666666666668,131.93666666666667
2020-03-29,484.26,259.51666666666665,118.11,23.483333333333334,134.41333333333333
2020-03-30,484.35,262.92,117.82,23.46,136.89
2020-03-31,473.18,269.74,118.64,23.59,137.29
2020-04-01,474.23,276.15,115.22,23.95,137.24
2020-04-02,479.06,275.61,116.47,23.79,135.33
2020-04-03,476.58,278.75,116.41,23.8,130.93
2020-04-04,477.2033333333333,277.5733333333333,116.97333333333333,23.776666666666667,132.53
2020-04-05,477.82666666666665,276.3966666666667,117.53666666666666,23.753333333333334,134.13
2020-04-06,478.45,275.22,118.1,23.73,135.73
2020-04-07,471.09,269.88,116.23,23.54,138.91
2020-04-08,474.37,266.05,117.58,23.44,142.35
2020-04-09,471.71,266.39,118.24,23.09,142.74
2020-04-10,474.25,249.18,117.65,23.56,149.81
2020-04-11,473.59,250.64333333333335,118.93,23.726666666666667,148.63333333333333
2020-04-12,472.93,252.10666666666665,120.21,23.89333333333333,147.45666666666668
2020-04-13,472.27,253.57,121.49,24.06,146.28
2020-04-14,472.35,250.98,120.07,24.27,143.86
2020-04-15,480.41,250.7,121.2,24.13,142.74
2020-04-16,482.83,250.68,122.89,24.01,152.44
2020-04-17,478.57,252.18,122.53,23.84,146.97
2020-04-18,475.49333333333334,251.48666666666668,121.19333333333333,23.776666666666667,144.54666666666665
2020-04-19,472.41666666666663,250.79333333333332,119.85666666666667,23.71333333333333,142.12333333333333
2020-04-20,469.34,250.1,118.52,23.65,139.7
2020-04-21,468.24,255.17,116.76,23.65,140.12
2020-04-22,468.64,259.64,110.95,23.85,142.0
2020-04-23,477.91,266.61,114.3,23.75,140.27
2020-04-24,483.27,257.09,115.41,23.77,139.05
2020-04-25,482.82666666666665,254.66666666666666,115.36333333333333,24.026666666666667,138.83666666666667
2020-04-26,482.3833333333333,252.2433333333333,115.31666666666666,24.28333333333333,138.62333333333333
2020-04-27,481.94,249.82,115.27,24.54,138.41
2020-04-28,487.74,245.79,121.72,23.82,141.6
2020-04-29,488.68,254.27,122.71,23.75,141.36
2020-04-30,476.6,251.36,124.25,23.68,131.3
2020-05-01,479.69,252.25,124.52,23.65,127.21
2020-05-02,481.46999999999997,251.20333333333335,124.32333333333334,23.74,128.46333333333334
2020-05-03,483.25,250.15666666666667,124.12666666666667,23.830000000000002,129.71666666666667
2020-05-04,485.03,249.11,123.93,23.92,130.97
2020-05-05,483.58,257.11,122.83,23.83,131.79
2020-05-06,482.24,262.68,127.4,24.04,135.03
2020-05-07,475.05,270.22,123.24,24.33,130.28
2020-05-08,474.8,266.65,123.37,24.47,133.31
2020-05-09,478.33,264.6766666666667,124.32333333333334,24.57,135.61666666666667
2020-05-10,481.86,262.7033333333333,125.27666666666667,24.669999999999998,137.92333333333332
2020-05-11,485.39,260.73,126.23,24.77,140.23
2020-05-12,480.12,262.81,125.4,25.0,138.07
2020-05-13,470.98,261.83,121.38,24.9,140.38
2020-05-14,468.88,260.94,119.62,24.94,141.01
2020-05-15,466.96,263.08,119.14,25.12,132.44
2020-05-16,468.09999999999997,264.47666666666663,120.25666666666666,25.09,134.03666666666666
2020-05-17,469.24,265.87333333333333,121.37333333333333,25.060000000000002,135.63333333333333
2020-05-18,470.38,267.27,122.49,25.03,137.23
2020-05-19,472.03,255.91,123.18,25.11,134.41
2020-05-20,469.85,258.32,121.78,25.35,130.71
2020-05-21,486.7,271.11,128.57,25.43,127.2
2020-05-22,486.78,275.86,126.75,25.45,126.75
2020-05-23,484.7833333333333,275.99666666666667,127.34666666666666,25.54,127.38666666666667
2020-05-24,482.7866666666667,276.1333333333333,127.94333333333333,25.63,128.02333333333334
2020-05-25,480.79,276.27,128.54,25.72,128.66
2020-05-26,479.15,274.16,128.57,25.48,130.6
2020-05-27,468.33,274.34,127.42,25.67,127.89
2020-05-28,468.27,272.41,128.73,25.43,118.94
2020-05-29,472.59,269.52,127.58,25.2,125.5
2020-05-30,473.8933333333333,265.37666666666667,127.23,25.263333333333332,126.46666666666667
2020-05-31,475.19666666666666,261.2333333333333,126.88,25.326666666666668,127.43333333333334
2020-06-01,476.5,257.09,126.53,25.39,128.4
2020-06-02,477.1,261.67,127.35,25.5,132.48
2020-06-03,476.59,270.86,127.4,25.61,136.53
2020-06-04,480.07,266.13,126.85,26.31,136.34
2020-06-05,481.36,258.8,128.92,26.34,136.88
2020-06-06,484.1066666666667,258.81,129.93333333333334,26.303333333333335,137.11333333333334
2020-06-07,486.85333333333335,258.82,130.94666666666666,26.266666666666666,137.34666666666666
2020-06-08,489.6,258.83,131.96,26.23,137.58
2020-06-09,481.64,253.66,132.38,25.95,136.36
2020-06-10,497.55,246.34,136.24,26.09,134.12
2020-06-11,484.84,247.93,134.25,26.27,138.07
2020-06-12,485.1,259.47,130.15,26.52,135.24
2020-06-13,485.58333333333337,261.59333333333336,129.75,26.553333333333335,137.23333333333335
2020-06-14,486.06666666666666,263.71666666666664,129.35,26.586666666666666,139.22666666666666
2020-06-15,486.55,265.84,128.95,26.62,141.22
2020-06-16,480.72,264.97,129.79,27.01,143.54
2020-06-17,494.72,258.95,133.56,27.22,141.61
2020-06-18,488.51,259.82,132.33,27.07,139.92
2020-06-19,479.27,255.72,131.94,26.82,143.45
2020-06-20,478.0466666666667,256.74666666666667,131.66666666666666,26.986666666666668,142.83666666666667
2020-06-21,476.8233333333333,257.7733333333333,131.39333333333335,27.153333333333332,142.22333333333333
2020-06-22,475.6,258.8,131.12,27.32,141.61
2020-06-23,477.13,272.86,130.5,27.27,140.29
2020-06-24,473.02,273.68,131.77,27.22,137.06
2020-06-25,478.82,273.26,131.26,27.54,136.59
2020-06-26,488.63,271.67,131.84,27.71,134.04
2020-06-27,489.1166666666667,271.8066666666667,132.29666666666668,27.773333333333333,132.48333333333332
2020-06-28,489.6033333333333,271.9433333333333,132.75333333333333,27.836666666666666,130.92666666666668
2020-06-29,490.09,272.08,133.21,27.9,129.37
2020-06-30,486.69,272.85,133.23,27.92,133.34
2020-07-01,488.16,268.97,130.1,27.6,131.65
2020-07-02,475.49,272.22,135.57,27.61,132.47
2020-07-03,479.89,281.57,133.03,27.62,129.86
2020-07-04,480.3566666666667,280.75,132.64333333333335,27.59,129.45000000000002
2020-07-05,480.8233333333333,279.93,132.25666666666666,27.560000000000002,129.04
2020-07-06,481.29,279.11,131.87,27.53,128.63
2020-07-07,481.51,274.58,136.77,27.51,134.65
2020-07-08,478.35,262.97,137.6,27.81,132.25
2020-07-09,474.74,257.49,138.87,27.98,140.1
2020-07-10,475.25,269.53,135.76,27.95,133.51
2020-07-11,474.36,266.39,134.43,27.94,136.28666666666666
2020-07-12,473.46999999999997,263.25,133.1,27.93,139.06333333333333
2020-07-13,472.58,260.11,131.77,27.92,141.84
2020-07-14,488.63,261.8,136.01,28.12,147.79
2020-07-15,484.36,261.32,136.22,27.85,146.28
2020-07-16,490.52,259.7,130.68,27.67,141.6
2020-07-17,493.88,263.01,130.22,27.48,138.63
2020-07-18,492.96666666666664,265.4766666666667,130.74333333333334,27.443333333333335,141.47
2020-07-19,492.05333333333334,267.9433333333333,131.26666666666665,27.406666666666666,144.31
2020-07-20,491.14,270.41,131.79,27.37,147.15
2020-07-21,499.42,279.17,128.74,27.27,146.06
2020-07-22,488.4,276.39,129.77,26.9,148.43
2020-07-23,484.66,272.03,132.69,26.73,152.69
2020-07-24,484.01,269.28,134.5,26.73,152.78
2020-07-25,482.51666666666665,269.1166666666667,134.36,26.686666666666667,150.20333333333335
2020-07-26,481.0233333333333,268.9533333333333,134.22,26.643333333333334,147.62666666666667
2020-07-27,479.53,268.79,134.08,26.6,145.05
2020-07-28,478.38,264.29,136.18,26.64,144.43
2020-07-29,476.94,274.5,143.99,26.64,145.5
2020-07-30,477.32,277.5,137.95,26.41,145.67
2020-07-31,493.84,276.9,137.24,26.06,145.79
2020-08-01,492.3933333333333,274.84999999999997,136.75,25.88,145.68333333333334
2020-08-02,490.94666666666666,272.8,136.26000000000002,25.7,145.57666666666665
2020-08-03,489.5,270.75,135.77,25.52,145.47
2020-08-04,487.65,268.05,136.67,25.31,146.44
2020-08-05,482.78,260.41,135.05,25.77,149.84
2020-08-06,480.0,251.03,133.69,26.04,145.1
2020-08-07,481.14,269.55,131.91,26.35,144.74
2020-08-08,480.79333333333335,265.67,131.47666666666666,26.42,143.12666666666667
2020-08-09,480.44666666666666,261.79,131.04333333333335,26.49,141.51333333333335
2020-08-10,480.1,257.91,130.61,26.56,139.9
2020-08-11,481.75,254.06,134.45,25.94,141.38
2020-08-12,478.66,255.44,136.45,25.4,139.02
2020-08-13,475.75,265.08,135.37,25.56,137.58
2020-08-14,479.24,260.45,133.2,25.5,135.42
2020-08-15,479.2,263.15666666666664,133.16666666666666,25.636666666666667,135.07666666666665
2020-08-16,479.16,265.86333333333334,133.13333333333333,25.773333333333333,134.73333333333332
2020-08-17,479.12,268.57,133.1,25.91,134.39
2020-08-18,481.66,271.01,132.82,25.88,137.24
2020-08-19,480.06,287.56,140.76,25.92,137.2
2020-08-20,490.43,279.24,139.71,26.16,136.51
2020-08-21,491.52,269.41,141.22,26.29,144.61
2020-08-22,492.08,269.93666666666667,141.34333333333333,26.393333333333334,143.45666666666668
2020-08-23,492.64,270.46333333333337,141.46666666666667,26.496666666666666,142.30333333333334
2020-08-24,493.2,270.99,141.59,26.6,141.15
2020-08-25,490.58,276.14,139.03,26.56,138.33
2020-08-26,478.79,274.96,141.61,26.92,143.48
2020-08-27,481.71,270.36,141.0,26.68,146.79
2020-08-28,482.48,266.98,138.63,26.76,149.41
2020-08-29,483.92333333333335,262.8466666666667,138.44333333333333,26.69666666666667,148.87
2020-08-30,485.3666666666667,258.71333333333337,138.25666666666666,26.633333333333333,148.32999999999998
2020-08-31,486.81,254.58,138.07,26.57,147.79
2020-09-01,492.17,251.06,136.95,26.56,152.88
2020-09-02,497.4,254.76,134.87,26.83,151.66
2020-09-03,492.29,256.65,137.41,26.81,150.33
2020-09-04,494.31,266.63,136.63,26.74,145.32
2020-09-05,492.53333333333336,264.17333333333335,137.33333333333334,26.763333333333332,144.1
2020-09-06,490.75666666666666,261.71666666666664,138.03666666666666,26.786666666666665,142.88
2020-09-07,488.98,259.26,138.74,26.81,141.66
2020-09-08,485.51,253.6,138.03,26.88,143.16
2020-09-09,490.2,249.93,142.95,26.56,144.95
2020-09-10,489.65,244.42,144.28,26.72,148.35
2020-09-11,493.18,244.35,140.36,26.7,146.9
2020-09-12,494.3333333333333,244.96666666666667,139.86333333333334,26.69333333333333,147.18333333333334
2020-09-13,495.4866666666667,245.58333333333331,139.36666666666667,26.686666666666667,147.46666666666667
2020-09-14,496.64,246.2,138.87,26.68,147.75
2020-09-15,493.68,252.15,138.51,26.85,148.96
2020-09-16,494.01,252.39,141.11,26.68,149.23
2020-09-17,490.13,267.07,139.7,26.83,148.24
2020-09-18,488.57,258.59,140.77,26.5,155.79
2020-09-19,486.40666666666664,262.31333333333333,140.99,26.37,154.34666666666666
2020-09-20,484.24333333333334,266.03666666666663,141.21,26.24,152.90333333333334
2020-09-21,482.08,269.76,141.43,26.11,151.46
2020-09-22,491.07,268.74,142.14,26.14,152.22
2020-09-23,484.86,267.29,141.51,25.95,146.02
2020-09-24,485.52,271.35,140.6,25.82,144.86
2020-09-25,492.56,263.53,140.83,25.78,143.02
2020-09-26,490.93,264.04999999999995,141.19333333333333,25.813333333333333,143.04666666666668
2020-09-27,489.3,264.57,141.55666666666667,25.846666666666668,143.07333333333332
2020-09-28,487.67,265.09,141.92,25.88,143.1
2020-09-29,488.72,269.41,140.66,25.88,143.19
2020-09-30,488.71,274.21,140.82,25.95,141.44
2020-10-01,488.84,274.77,136.43,25.59,140.49
2020-10-02,485.46,274.39,134.39,25.59,139.93
2020-10-03,488.3066666666667,272.63,134.84,25.636666666666667,140.68333333333334
2020-10-04,491.1533333333333,270.87,135.29,25.683333333333334,141.43666666666667
2020-10-05,494.0,269.11,135.74,25.73,142.19
2020-10-06,489.84,259.81,135.43,25.4,148.98
2020-10-07,485.53,249.91,132.72,25.23,155.29
2020-10-08,498.48,248.4,132.75,25.15,153.53
2020-10-09,493.71,257.69,130.77,24.92,159.77
2020-10-10,488.66666666666663,254.78,130.96333333333334,24.936666666666667,158.40666666666667
2020-10-11,483.62333333333333,251.87,131.15666666666667,24.953333333333333,157.04333333333335
2020-10-12,478.58,248.96,131.35,24.97,155.68
2020-10-13,475.56,241.66,132.16,24.64,157.07
2020-10-14,485.33,249.34,136.12,24.59,152.06
2020-10-15,492.86,249.39,135.19,24.71,152.26
2020-10-16,493.42,251.57,140.79,25.36,156.09
2020-10-17,492.87333333333333,252.01666666666665,140.56666666666666,25.333333333333332,156.19333333333333
2020-10-18,492.32666666666665,252.46333333333334,140.34333333333333,25.30666666666667,156.29666666666668
2020-10-19,491.78,252.91,140.12,25.28,156.4
2020-10-20,490.67,242.82,134.02,25.57,154.48
2020-10-21,490.32,248.92,132.16,25.47,143.37
2020-10-22,489.85,247.38,132.38,26.13,140.76
2020-10-23,486.02,256.7,135.46,26.21,140.61
2020-10-24,485.65666666666664,256.81,135.59666666666666,26.343333333333334,141.57666666666668
2020-10-25,485.29333333333335,256.91999999999996,135.73333333333335,26.476666666666667,142.54333333333332
2020-10-26,484.93,257.03,135.87,26.61,143.51
2020-10-27,485.04,255.08,135.98,26.34,146.13
2020-10-28,490.58,256.62,136.42,26.52,147.72
2020-10-29,492.09,261.87,135.57,26.61,147.24
2020-10-30,492.1,257.07,136.95,26.74,149.69
2020-10-31,493.57,255.15666666666667,137.54666666666665,26.89333333333333,150.57666666666665
2020-11-01,495.04,253.24333333333334,138.14333333333335,27.046666666666667,151.46333333333334
2020-11-02,496.51,251.33,138.74,27.2,152.35
2020-11-03,499.12,251.57,140.87,27.5,145.84
2020-11-04,491.7,257.91,137.23,27.38,143.3
2020-11-05,494.6,257.03,133.76,27.43,146.68
2020-11-06,491.26,252.04,132.18,27.7,142.68
2020-11-07,492.3066666666667,253.51666666666668,130.12666666666667,27.836666666666666,143.21666666666667
2020-11-08,493.3533333333333,254.99333333333334,128.07333333333332,27.973333333333333,143.75333333333333
2020-11-09,494.4,256.47,126.02,28.11,144.29
2020-11-10,497.92,260.48,131.4,27.9,142.01
2020-11-11,493.22,262.12,129.62,27.61,149.96
2020-11-12,489.54,259.23,133.97,27.46,153.34
2020-11-13,493.81,251.68,136.41,27.42,152.62
2020-11-14,493.6433333333333,249.96333333333334,135.64,27.473333333333333,153.17000000000002
2020-11-15,493.4766666666667,248.24666666666667,134.87,27.526666666666667,153.72
2020-11-16,493.31,246.53,134.1,27.58,154.27
2020-11-17,492.89,243.25,137.87,27.83,152.3
2020-11-18,493.33,242.71,136.66,27.7,153.39
2020-11-19,493.8,238.42,132.43,27.58,155.52
2020-11-20,497.17,255.8,133.45,27.91,155.22
2020-11-21,500.0133333333333,252.82666666666668,132.98333333333332,27.84,154.95333333333332
2020-11-22,502.8566666666667,249.85333333333332,132.51666666666668,27.77,154.68666666666667
2020-11-23,505.7,246.88,132.05,27.7,154.42
2020-11-24,505.01,249.39,134.76,27.57,149.28
2020-11-25,486.94,249.51,138.04,27.73,144.72
2020-11-26,483.22,248.66,133.82,28.02,142.19
2020-11-27,489.71,256.43,134.21,28.47,145.74
2020-11-28,497.11333333333334,253.71333333333334,133.84,28.403333333333332,144.86666666666667
2020-11-29,504.51666666666665,250.99666666666667,133.47,28.336666666666666,143.99333333333334
2020-11-30,511.92,248.28,133.1,28.27,143.12
2020-12-01,509.03,247.58,133.02,28.09,145.64
2020-12-02,500.55,248.4,129.55,27.83,145.2
2020-12-03,500.9,246.07,129.24,27.87,146.23
2020-12-04,499.83,244.8,129.06,27.85,143.8
2020-12-05,498.32666666666665,246.72,129.05333333333334,27.810000000000002,143.23666666666668
2020-12-06,496.8233333333333,248.64000000000001,129.04666666666665,27.77,142.67333333333335
2020-12-07,495.32,250.56,129.04,27.73,142.11
2020-12-08,495.49,254.7,130.12,27.34,138.95
2020-12-09,498.41,260.1,133.54,27.16,144.07
2020-12-10,499.74,252.98,134.08,26.66,144.57
2020-12-11,488.39,254.19,138.35,26.71,136.83
2020-12-12,487.6666666666667,256.7366666666667,138.17,26.723333333333333,136.88333333333335
2020-12-13,486.9433333333333,259.2833333333333,137.99,26.736666666666668,136.93666666666667
2020-12-14,486.22,261.83,137.81,26.75,136.99
2020-12-15,482.55,257.79,134.26,26.47,143.48
2020-12-16,484.48,254.2,131.48,26.72,142.86
2020-12-17,496.76,252.98,131.95,27.3,144.24
2020-12-18,494.07,260.07,131.03,27.58,158.18
2020-12-19,494.93,259.57,131.48,27.586666666666666,160.52666666666667
2020-12-20,495.78999999999996,259.07,131.93,27.593333333333334,162.87333333333333
2020-12-21,496.65,258.57,132.38,27.6,165.22
2020-12-22,502.44,255.33,133.39,27.53,158.53
2020-12-23,503.66,254.73,133.12,27.6,159.83
2020-12-24,499.43,252.11,129.83,27.94,154.47
2020-12-25,509.93,261.83,133.71,28.31,151.7
2020-12-26,508.08,258.91666666666663,134.55333333333334,28.33,151.69333333333333
2020-12-27,506.23,256.00333333333333,135.39666666666668,28.35,151.68666666666667
2020-12-28,504.38,253.09,136.24,28.37,151.68
2020-12-29,515.01,252.42,137.06,28.07,148.43
2020-12-30,506.37,250.57,136.7,28.24,143.12
2020-12-31,503.02,247.19,135.62,28.09,144.21
2021-01-01,498.63,245.88,136.23,27.93,146.42
2021-01-02,494.74333333333334,248.43333333333334,137.16,27.883333333333333,146.80666666666667
2021-01-03,490.8566666666667,250.98666666666665,138.09,27.836666666666666,147.19333333333333
2021-01-04,486.97,253.54,139.02,27.79,147.58
2021-01-05,492.61,265.6,138.23,27.83,144.71
2021-01-06,491.24,262.36,134.16,28.07,144.08
2021-01-07,496.33,259.2,127.92,28.56,145.71
2021-01-08,494.95,257.71,128.0,28.47,143.9
2021-01-09,494.26,254.88666666666666,127.09333333333333,28.436666666666667,141.74333333333334
2021-01-10,493.57,252.06333333333333,126.18666666666667,28.403333333333332,139.58666666666667
2021-01-11,492.88,249.24,125.28,28.37,137.43
2021-01-12,502.74,248.39,121.94,28.43,138.16
2021-01-13,505.13,246.18,126.04,28.93,135.17
2021-01-14,502.79,244.87,127.95,28.72,145.65
2021-01-15,494.4,240.73,130.72,29.29,142.03
2021-01-16,493.06,242.62333333333333,130.89,29.28,143.81333333333333
2021-01-17,491.71999999999997,244.51666666666665,131.06,29.27,145.59666666666666
2021-01-18,490.38,246.41,131.23,29.26,147.38
2021-01-19,491.49,257.71,132.78,29.92,149.11
2021-01-20,495.95,253.04,129.57,29.68,152.06
2021-01-21,509.77,243.69,130.83,29.87,154.69
2021-01-22,503.96,241.35,133.61,30.1,156.07
2021-01-23,502.25666666666666,241.08333333333334,134.5,30.026666666666667,155.96
2021-01-24,500.55333333333334,240.81666666666666,135.39000000000001,29.953333333333333,155.85
2021-01-25,498.85,240.55,136.28,29.88,155.74
2021-01-26,500.32,252.54,136.0,29.49,150.27
2021-01-27,504.28,245.47,132.71,29.25,146.96
2021-01-28,499.34,249.81,132.75,29.13,145.76
2021-01-29,501.23,256.92,134.33,28.76,146.01
2021-01-30,503.5866666666667,258.12,134.42333333333335,28.746666666666666,146.03666666666666
2021-01-31,505.9433333333333,259.32,134.51666666666668,28.733333333333334,146.06333333333333
2021-02-01,508.3,260.52,134.61,28.72,146.09
2021-02-02,512.18,259.83,132.32,28.97,144.06
2021-02-03,510.1,261.14,131.02,28.97,145.72
2021-02-04,501.96,253.12,135.14,29.6,153.94
2021-02-05,497.5,256.62,133.06,29.06,154.22
2021-02-06,497.18333333333334,256.18,135.15,29.04,156.8
2021-02-07,496.8666666666667,255.74,137.24,29.02,159.38
2021-02-08,496.55,255.3,139.33,29.0,161.96
2021-02-09,508.04,254.11,131.68,28.95,164.18
2021-02-10,501.98,253.08,132.18,28.36,162.99
2021-02-11,496.28,260.9,129.71,28.15,151.28
2021-02-12,496.9,256.95,129.28,28.11,160.26
2021-02-13,495.13,257.33,128.81333333333333,28.166666666666668,162.88666666666666
2021-02-14,493.35999999999996,257.71,128.34666666666666,28.223333333333333,165.51333333333332
2021-02-15,491.59,258.09,127.88,28.28,168.14
2021-02-16,492.15,261.75,128.66,28.13,173.72
2021-02-17,494.79,254.29,130.45,28.28,170.76
2021-02-18,511.87,247.3,130.02,28.33,166.44
2021-02-19,509.12,243.96,132.05,28.26,165.2
2021-02-20,505.06666666666666,245.06,131.63,28.463333333333335,164.97333333333333
2021-02-21,501.0133333333333,246.16,131.21,28.666666666666668,164.74666666666667
2021-02-22,496.96,247.26,130.79,28.87,164.52
2021-02-23,504.56,247.67,127.77,29.02,166.79
2021-02-24,503.59,249.04,123.43,28.68,166.89
2021-02-25,503.11,249.16,130.66,28.68,159.77
2021-02-26,500.32,250.8,127.3,29.03,163.8
2021-02-27,502.29,249.39666666666668,128.14333333333335,29.076666666666668,162.85
2021-02-28,504.26,247.99333333333334,128.98666666666668,29.123333333333335,161.9
2021-03-01,506.23,246.59,129.83,29.17,160.95
2021-03-02,506.29,248.57,134.75,29.22,161.13
2021-03-03,500.67,246.78,128.02,29.64,162.78
2021-03-04,495.5,240.86,134.91,29.66,163.29
2021-03-05,493.58,240.63,134.49,29.98,162.67
2021-03-06,493.38666666666666,239.85333333333332,134.07333333333335,29.973333333333333,162.9
2021-03-07,493.1933333333333,239.07666666666668,133.65666666666667,29.96666666666667,163.13
2021-03-08,493.0,238.3,133.24,29.96,163.36
2021-03-09,496.52,243.41,134.23,30.48,163.22
2021-03-10,495.0,240.65,132.69,30.93,154.4
2021-03-11,480.64,241.52,131.3,31.1,150.65
2021-03-12,516.3,237.94,131.86,30.89,161.73
2021-03-13,513.1066666666667,240.26,131.98666666666668,31.003333333333334,162.01999999999998
2021-03-14,509.91333333333336,242.58,132.11333333333334,31.116666666666667,162.31
2021-03-15,506.72,244.9,132.24,31.23,162.6
2021-03-16,496.02,240.58,132.84,30.95,165.55
2021-03-17,495.5,243.62,134.02,30.8,167.95
2021-03-18,490.55,243.42,130.15,30.47,168.96
2021-03-19,489.63,244.26,129.28,30.83,162.89
2021-03-20,492.34666666666664,247.54,128.11,30.72,165.43666666666667
2021-03-21,495.06333333333333,250.82,126.94,30.61,167.98333333333332
2021-03-22,497.78,254.1,125.77,30.5,170.53
2021-03-23,499.33,251.94,124.65,30.7,171.91
2021-03-24,492.92,254.38,132.26,30.7,168.56
2021-03-25,497.18,252.9,129.99,31.21,161.57
2021-03-26,494.45,255.57,128.97,31.3,155.88
2021-03-27,494.49,251.29,128.72333333333333,31.36,158.39333333333332
2021-03-28,494.53,247.01,128.47666666666666,31.42,160.90666666666667
2021-03-29,494.57,242.73,128.23,31.48,163.42
2021-03-30,491.54,239.69,125.94,31.92,169.89
2021-03-31,491.7,248.74,124.3,31.84,170.75
2021-04-01,499.35,248.16,125.46,31.76,162.55
2021-04-02,488.99,242.21,127.6,31.62,162.31
2021-04-03,488.17,240.12,127.61333333333333,31.69,162.77666666666667
2021-04-04,487.34999999999997,238.03,127.62666666666667,31.759999999999998,163.24333333333334
2021-04-05,486.53,235.94,127.64,31.83,163.71
2021-04-06,483.64,246.92,124.92,31.67,155.96
2021-04-07,481.12,260.35,122.54,32.07,157.23
2021-04-08,500.98,254.25,120.66,32.14,154.83
2021-04-09,494.09,250.26,122.59,32.39,154.32
2021-04-10,496.93,250.45666666666665,122.84666666666666,32.35666666666667,153.95333333333332
2021-04-11,499.77,250.65333333333334,123.10333333333334,32.32333333333333,153.58666666666667
2021-04-12,502.61,250.85,123.36,32.29,153.22
2021-04-13,498.91,258.84,125.13,32.34,157.31
2021-04-14,498.27,257.04,128.88,32.15,156.58
2021-04-15,498.9,256.99,126.34,31.95,160.01
2021-04-16,502.94,248.83,125.84,32.01,162.81
2021-04-17,502.4866666666667,249.3,126.23666666666666,31.903333333333332,162.49
2021-04-18,502.0333333333333,249.77,126.63333333333334,31.796666666666667,162.17
2021-04-19,501.58,250.24,127.03,31.69,161.85
2021-04-20,491.55,241.68,124.77,32.31,156.8
2021-04-21,492.38,239.92,121.02,32.6,158.27
2021-04-22,492.5,253.3,119.66,32.73,160.11
2021-04-23,504.59,249.77,121.54,32.36,156.05
2021-04-24,504.16666666666663,252.54333333333332,121.38666666666667,32.25666666666667,159.45000000000002
2021-04-25,503.74333333333334,255.31666666666666,121.23333333333333,32.15333333333333,162.85
2021-04-26,503.32,258.09,121.08,32.05,166.25
2021-04-27,503.73,259.68,119.99,31.85,166.74
2021-04-28,493.89,252.88,118.46,31.65,176.27
2021-04-29,492.11,249.86,118.72,31.38,177.15
2021-04-30,497.09,247.43,120.12,31.4,167.5
2021-05-01,495.8666666666667,246.63,120.2,31.33,166.20666666666668
2021-05-02,494.6433333333333,245.83,120.28,31.26,164.91333333333333
2021-05-03,493.42,245.03,120.36,31.19,163.62
2021-05-04,500.36,242.55,120.59,31.27,163.08
2021-05-05,498.3,247.67,119.33,31.19,170.02
2021-05-06,494.32,253.65,121.63,31.74,166.13
2021-05-07,492.1,249.76,125.14,31.71,167.12
2021-05-08,491.28000000000003,247.44333333333333,125.24333333333334,31.81,166.11666666666667
2021-05-09,490.46,245.12666666666667,125.34666666666666,31.91,165.11333333333334
2021-05-10,489.64,242.81,125.45,32.01,164.11
2021-05-11,486.18,239.64,129.62,31.91,158.31
2021-05-12,494.75,239.16,133.34,32.32,168.42
2021-05-13,487.61,236.54,132.99,32.02,163.09
2021-05-14,498.11,238.02,131.62,32.0,165.67
2021-05-15,498.29,241.09333333333333,129.58,32.02333333333333,167.73333333333332
2021-05-16,498.46999999999997,244.16666666666669,127.54,32.04666666666667,169.79666666666668
2021-05-17,498.65,247.24,125.5,32.07,171.86
2021-05-18,496.77,244.36,125.08,32.15,166.69
2021-05-19,493.8,242.48,126.23,32.2,164.98
